name	x	y	z	size	group	hemisphere	WM	SOZ	EZ
M10	29.138692	-8.27993600000001	46.46	5.027	M	R	0	0	0
M11	32.428692	-7.07993600000002	46.41	5.027	M	R	0	0	0
M12	35.718692	-5.879936	46.35	5.027	M	R	0	0	0
Y'03	-33.141308	14.890064	-3.73	5.027	Y'	L	0	0	0
Y'04	-33.401308	13.850064	-0.390000000000001	5.027	Y'	L	0	0	0
Y'05	-33.661308	12.800064	2.94	5.027	Y'	L	0	0	0
N01	0.228692000000009	-39.169936	49.45	5.027	N	R	0	0	0
N02	3.66869200000001	-38.709936	48.97	5.027	N	R	0	0	0
N03	7.108692	-38.249936	48.5	5.027	N	R	0	0	0
N04	10.548692	-37.799936	48.03	5.027	N	R	0	0	0
N05	13.978692	-37.339936	47.56	5.027	N	R	0	0	0
N06	17.418692	-36.879936	47.08	5.027	N	R	0	0	0
N07	20.858692	-36.429936	46.61	5.027	N	R	0	0	0
N08	24.298692	-35.969936	46.14	5.027	N	R	0	0	0
N09	27.738692	-35.509936	45.66	5.027	N	R	0	0	0
N10	31.168692	-35.059936	45.19	5.027	N	R	0	0	0
N11	34.608692	-34.599936	44.72	5.027	N	R	0	0	0
N12	38.048692	-34.139936	44.25	5.027	N	R	0	0	0
N13	41.488692	-33.689936	43.77	5.027	N	R	0	0	0
Y'06	-33.921308	11.760064	6.27	5.027	Y'	L	0	0	0
Y'07	-34.181308	10.720064	9.59999999999999	5.027	Y'	L	0	0	0
L'01	-5.781308	40.590064	16.4	5.027	L'	L	0	0	0
L'02	-6.50130799999999	41.090064	19.79	5.027	L'	L	0	0	0
L'03	-7.22130799999999	41.580064	23.18	5.027	L'	L	0	0	0
L'04	-7.951308	42.080064	26.57	5.027	L'	L	0	0	0
L'05	-8.671308	42.570064	29.96	5.027	L'	L	0	0	0
L'06	-9.391308	43.070064	33.35	5.027	L'	L	0	0	0
L'07	-10.121308	43.560064	36.74	5.027	L'	L	0	0	0
L'08	-10.841308	44.060064	40.12	5.027	L'	L	0	0	0
L'09	-11.561308	44.550064	43.51	5.027	L'	L	0	0	0
L'10	-12.281308	45.050064	46.9	5.027	L'	L	0	0	0
L'11	-13.011308	45.540064	50.29	5.027	L'	L	0	0	0
Y'08	-34.441308	9.680064	12.93	5.027	Y'	L	0	0	0
Y'09	-34.701308	8.640064	16.26	5.027	Y'	L	0	0	0
Y'10	-34.961308	7.590064	19.59	5.027	Y'	L	0	0	0
A'03	-8.05130799999999	19.570064	33.03	5.027	A'	L	0	0	1
A'04	-9.35130799999999	19.420064	36.28	5.027	A'	L	0	0	1
A'05	-10.661308	19.280064	39.52	5.027	A'	L	0	0	1
A'06	-11.961308	19.130064	42.76	5.027	A'	L	0	0	0
A'07	-13.271308	18.990064	46.01	5.027	A'	L	0	0	0
A'08	-14.571308	18.840064	49.25	5.027	A'	L	0	0	0
A'09	-15.881308	18.690064	52.5	5.027	A'	L	0	0	0
A'10	-17.181308	18.550064	55.74	5.027	A'	L	0	0	0
A'01	-5.44130799999999	19.860064	26.54	5.027	A'	L	0	1	1
A'02	-6.74130799999999	19.720064	29.79	5.027	A'	L	0	1	1
K'01	-6.72130799999999	4.61006399999999	50.71	5.027	K'	L	0	1	1
K'02	-10.111308	5.400064	50.99	5.027	K'	L	0	0	1
K'03	-13.511308	6.200064	51.27	5.027	K'	L	0	0	1
K'04	-16.911308	6.99006399999999	51.55	5.027	K'	L	0	0	1
K'05	-20.311308	7.780064	51.84	5.027	K'	L	0	0	0
K'06	-23.701308	8.57006399999999	52.12	5.027	K'	L	0	0	0
K'07	-27.101308	9.370064	52.4	5.027	K'	L	0	0	0
K'08	-30.501308	10.160064	52.68	5.027	K'	L	0	0	0
K'09	-33.891308	10.950064	52.96	5.027	K'	L	0	0	0
Q'01	-30.781308	28.180064	7.62	5.027	Q'	L	0	0	0
Q'02	-34.181308	28.120064	8.45	5.027	Q'	L	0	0	0
Q'03	-37.581308	28.070064	9.28	5.027	Q'	L	0	0	0
M'01	-18.291308	-12.299936	48.56	5.027	M'	L	0	0	0
M'02	-21.791308	-12.089936	48.57	5.027	M'	L	0	0	0
M'03	-25.281308	-11.869936	48.58	5.027	M'	L	0	0	0
M'04	-28.771308	-11.659936	48.59	5.027	M'	L	0	0	0
M'05	-32.271308	-11.439936	48.6	5.027	M'	L	0	0	0
M'06	-35.761308	-11.229936	48.61	5.027	M'	L	0	0	0
M'07	-39.251308	-11.009936	48.62	5.027	M'	L	0	0	0
M'08	-42.751308	-10.799936	48.63	5.027	M'	L	0	0	0
Q'04	-40.981308	28.010064	10.12	5.027	Q'	L	0	0	0
Q'05	-44.381308	27.960064	10.95	5.027	Q'	L	0	0	0
Y'11	-35.221308	6.55006399999999	22.92	5.027	Y'	L	1	0	0
Y'12	-35.481308	5.510064	26.25	5.027	Y'	L	0	0	0
Y'13	-35.741308	4.47006399999999	29.59	5.027	Y'	L	0	0	0
N'03	-13.591308	-28.759936	44.07	5.027	N'	L	0	0	0
N'04	-17.021308	-28.369936	43.51	5.027	N'	L	0	0	0
B'01	-9.071308	-1.629936	31.13	5.027	B'	L	0	0	0
B'02	-10.141308	-1.74993600000001	34.46	5.027	B'	L	0	0	0
B'03	-11.221308	-1.86993600000001	37.79	5.027	B'	L	0	0	0
B'04	-12.291308	-1.97993600000001	41.12	5.027	B'	L	0	0	0
B'05	-13.361308	-2.099936	44.45	5.027	B'	L	0	0	0
B'06	-14.431308	-2.219936	47.78	5.027	B'	L	0	0	0
B'07	-15.501308	-2.33993600000001	51.11	5.027	B'	L	0	0	0
B'08	-16.571308	-2.459936	54.44	5.027	B'	L	0	0	0
B'09	-17.651308	-2.579936	57.77	5.027	B'	L	0	0	0
B'10	-18.721308	-2.689936	61.1	5.027	B'	L	0	0	0
C'01	-8.091308	-24.589936	22.11	5.027	C'	L	0	0	0
C'02	-9.681308	-24.279936	25.22	5.027	C'	L	0	0	0
C'03	-11.271308	-23.979936	28.32	5.027	C'	L	0	0	0
C'04	-12.851308	-23.679936	31.43	5.027	C'	L	0	0	0
C'05	-14.441308	-23.379936	34.53	5.027	C'	L	0	0	0
C'06	-16.021308	-23.069936	37.64	5.027	C'	L	1	0	0
C'07	-17.611308	-22.769936	40.75	5.027	C'	L	0	0	0
C'08	-19.201308	-22.469936	43.85	5.027	C'	L	0	0	0
C'09	-20.781308	-22.169936	46.96	5.027	C'	L	0	0	0
C'10	-22.371308	-21.859936	50.06	5.027	C'	L	0	0	0
C'11	-23.951308	-21.559936	53.17	5.027	C'	L	0	0	0
C'12	-25.541308	-21.259936	56.27	5.027	C'	L	0	0	0
C'13	-27.131308	-20.959936	59.38	5.027	C'	L	0	0	0
Y'14	-36.001308	3.420064	32.92	5.027	Y'	L	0	0	0
Y'15	-36.261308	2.38006399999999	36.25	5.027	Y'	L	0	0	0
N'01	-6.72130799999999	-29.549936	45.19	5.027	N'	L	0	0	0
N'02	-10.161308	-29.159936	44.63	5.027	N'	L	0	0	0
